Towhead;American Blonde Ale;5.2
Lil' Helper;American IPA;7.000000000000001
Train Wreck;American Amber / Red Ale;8.2
Full Moon Belgian White Ale;Witbier;8.5
Desert Magic IPA;American IPA;7.200000000000001
Up River Light;Light Lager;4.2
Full Moon Belgian White Ale (2007);Witbier;8.5
Dry Heat Hefeweizen (2006);Hefeweizen;5.5
Mustang Sixty-Six;American Amber / Red Lager;5.0
Mustang '33;American Pale Lager;4.0
Session '33 (2011);American Pale Lager;4.0
Mustang Golden Ale;American Blonde Ale;5.3
Washita Wheat;American Pale Wheat Ale;5.3
Gansett Light;Light Lager;3.7000000000000006
Bohemian Pils;American Pilsner;5.2
Autocrat Coffee Milk Stout;Milk / Sweet Stout;5.3
Narragansett Bohemian Pilsner;German Pilsener;8.6
Narragansett Summer Ale;American Pale Wheat Ale;4.2
Narragansett Cream Ale;Cream Ale;5.0
Narragansett Summer Ale;American Pale Wheat Ale;4.2
Narragansett Porter;American Porter;7.000000000000001
Narragansett Bock;Bock;6.5
Narragansett Fest Lager;Märzen / Oktoberfest;5.5
Undun Blonde Ale;American Blonde Ale;5.3
CuDa Cascadian Dark Ale;American Black Ale;7.400000000000001
Old Grogham Imperial India Pale Ale;American Double / Imperial IPA;8.5
Old Grogham Imperial India Pale Ale (2012);American Double / Imperial IPA;8.5
CuDa Cascadian Dark Ale (2012);American Black Ale;7.400000000000001
Undun Blonde Ale (2012);American Blonde Ale;5.3
Wick For Brains;Pumpkin Ale;6.1
Nebraska India Pale Ale;American IPA;6.5
EOS Hefeweizen;Hefeweizen;4.8
Brunette Nut Brown Ale;English Brown Ale;4.8
Cardinal Pale Ale;American Pale Ale (APA);5.7
County Line IPA;American IPA;6.6000000000000005
Trauger Pilsner;German Pilsener;4.8
Slow Ride;American IPA;4.5
Ranger IPA;American IPA;6.5
Shift;American Pale Lager;5.0
1554 Black Lager;Euro Dark Lager;5.6
Blue Paddle;Czech Pilsener;4.8
California Route;American Amber / Red Lager;5.5
Snapshot;American Pale Wheat Ale;5.2
Sunshine Wheat Beer;American Pale Wheat Ale;4.8
Fat Tire Amber Ale;American Amber / Red Ale;5.2
Shift (1);American Pale Lager;5.0
Fat Tire Amber Ale (2011);American Amber / Red Ale;5.2
Shift;American Pale Lager;5.0
Ranger IPA;American IPA;6.5
Fat Tire Amber Ale;American Amber / Red Ale;5.2
Ranger IPA (Current);American IPA;6.5
Sunshine Wheat Beer (2009);American Pale Wheat Ale;4.8
Fat Tire Amber Ale (2008);American Amber / Red Ale;5.2
Weiss Trash Culture;Berliner Weissbier;3.4000000000000004
Sea Hag IPA;American IPA;6.2
Elm City Pilsner;American Pilsner;5.0
Atlantic Amber Ale (2004);American Amber / Red Ale;5.0
668 Neighbor of the Beast12 oz.;Belgian Pale Ale;9.0
Gandhi-Bot Double IPA (12 oz.);American Double / Imperial IPA;8.8
668 Neighbor of the Beast (16 oz.) (2010);Belgian Pale Ale;9.0
Gandhi-Bot Double IPA (16 oz.) (2010);American Double / Imperial IPA;8.8
Elm City Lager (2007);American Pilsner;5.0
Atlantic Amber Ale (2007);American Amber / Red Ale;5.0
Sea Hag IPA (Current);American IPA;6.2
Rebirth Pale Ale;American Pale Ale (APA);5.0
Irish Channel Stout;American Stout;6.800000000000001
MechaHopzilla;American Double / Imperial IPA;8.8
Hopitoulas IPA;American IPA;6.5
NOLA Brown Ale;English Dark Mild Ale;3.9
NOLA Blonde Ale;American Blonde Ale;4.9
Skylight;Dunkelweizen;5.6
Kadigan;American Blonde Ale;5.6
Dammit Jim!;American Amber / Red Ale;5.2
Nut Brown Ale;English Brown Ale;5.4
White Ale;Witbier;4.6
Cream Ale;Cream Ale;4.2
Green Head IPA;American IPA;7.200000000000001
Plum Island Belgian White;Witbier;5.4
Newburyport Pale Ale;American Pale Ale (APA);5.5
Marblehead;American Amber / Red Ale;5.5
Jam Session;American Pale Ale (APA);5.1
Hop Drop 'N Roll IPA;American IPA;7.200000000000001
Paleo IPA;English India Pale Ale (IPA);6.0
Buck Snort Stout;American Stout;6.1
Station 33 Firehouse Red;Irish Red Ale;5.5
Slimy Pebble Pils;German Pilsener;4.5
Get Together;American IPA;4.5
Maggie's Leap;Milk / Sweet Stout;4.9
Wall's End;English Brown Ale;4.8
Pumpion;Pumpkin Ale;6.0
Stronghold;American Porter;6.0
Parapet ESB;Extra Special / Strong Bitter (ESB);5.6
Blue Boots IPA;American IPA;6.9
Hoppy Bitch IPA;American IPA;6.3
Three Skulls Ale Pale Ale;American Pale Ale (APA);6.3
Walter's Premium Pilsener Beer;German Pilsener;4.5
Floppin' Crappie;American Pale Wheat Ale;4.5
Left of the Dial IPA;American IPA;4.3
Notch Session Pils;Czech Pilsener;4.0
O'Fallon Pumpkin Beer;Pumpkin Ale;5.5
5 Day IPA;American IPA;6.1
O'Fallon Wheach;Fruit / Vegetable Beer;5.1
Watershed IPA;American IPA;6.7
Oakshire Amber Ale;American Amber / Red Ale;5.4
Overcast Espresso Stout;American Stout;5.8
Watershed IPA (2013);American IPA;6.7
Lake Monster;Baltic Porter;8.2
London Homesick Ale;English Bitter;4.9
Luchesa Lager;Keller Bier / Zwickel Bier;4.8
Slow Ride;American Pale Ale (APA);4.8
Occidental Hefeweizen;American Pale Wheat Ale;4.7
Occidental Dunkel;Dunkelweizen;5.1
Occidental Altbier;Altbier;5.0
Occidental Kölsch;Kölsch;4.5
Perpetual Darkness;Belgian Strong Dark Ale;9.2
Clan Warrior;Scotch Ale / Wee Heavy;8.7
Psycho Penguin Vanilla Porter;American Porter;5.4
Heliocentric Hefeweizen;Hefeweizen;4.7
Ghose Drifter Pale Ale;American Pale Ale (APA);5.1
Ghost Rider Pale Ale (2013);American Pale Ale (APA);5.1
Helios Hefeweizen (2013);Hefeweizen;4.7
The Hole in Hadrian's Wall;Scottish Ale;9.5
33 Select Brown Ale;American Brown Ale;6.5
Midwest Charm Farmhouse Ale;Saison / Farmhouse Ale;6.0
Boji Blue Pale Ale;American Pale Ale (APA);5.0
"Winter Games Select #32 Stout";American Stout;5.7
Boji Beach Golden Rye Ale;Rye Beer;5.0
Hopsmith Pale Lager;American Pale Lager;6.0
Falling Down Brown Ale;American Brown Ale;6.5
Resolution Rye Stout;American Stout;6.800000000000001
Plowshare Porter;American Porter;5.5
Old Forge Pumpkin Ale;Pumpkin Ale;4.6
Endless Sun Ale;American Pale Wheat Ale;4.5
Celestial Blonde Ale;American Blonde Ale;6.5
Overbite IPA;American IPA;7.5
T-Rail Pale Ale;American Pale Ale (APA);5.5
Endless Summer Ale (2011);American Pale Wheat Ale;4.8
Clem's Gold;American Pale Lager;5.3
Lizzy's Red;American Amber / Red Lager;5.5
Orlison India Pale Lager;American Pale Lager;6.7
Brünette;Euro Dark Lager;4.2
Havanüther;Light Lager;4.1
Lyric Ale;Saison / Farmhouse Ale;6.5
Atalanta;Saison / Farmhouse Ale;5.3
Pinner Throwback IPA;American IPA;4.9
Centennial State Pale Ale;American Pale Ale (APA);5.2
Old Chub NITRO;Scotch Ale / Wee Heavy;8.0
The CROWLER™;;0.0
CAN'D AID Foundation;;0.0
Icey.P.A.;American IPA;0.0
One Nut Brown;English Brown Ale;5.0
Birth IPA;American IPA;0.0
Dale's Pale Ale;American Pale Ale (APA);6.5
Dale's Pale Ale;American Pale Ale (APA);6.5
Mama's Little Yella Pils;Czech Pilsener;5.3
oSKAr the G'Rauch;American IPA;8.5
oSKAr the G'Rauch;American IPA;8.5
Dale's Pale Ale;American Pale Ale (APA);6.5
The Deuce;American Brown Ale;7.000000000000001
Dale's Pale Ale (10 Year Anniversary);American Pale Ale (APA);6.5
Dale's Pale Ale (2012);American Pale Ale (APA);6.5
Gordon Imperial Red (2010);American Double / Imperial IPA;8.7
Dale's Pale Ale (2011);American Pale Ale (APA);6.5
Dale's Pale Ale (2010);American Pale Ale (APA);6.5
G'KNIGHT (16 oz.);American Double / Imperial IPA;8.7
15th Anniversary Abbey Ale (2012);Belgian Dark Ale;9.0
Chaka;Belgian Strong Pale Ale;8.0
HGH (Home Grown Hops): Part Duh;American Strong Ale;8.0
Deviant Dale's IPA;American Double / Imperial IPA;8.0
One Hit Wonder;American Double / Imperial IPA;9.0
G'KNIGHT (12 oz.);American Double / Imperial IPA;8.7
Ten Fidy Imperial Stout;Russian Imperial Stout;9.9
Mama's Little Yella Pils;Czech Pilsener;5.3
GUBNA Imperial IPA;American Double / Imperial IPA;9.9
Old Chub;Scottish Ale;8.0
Gordon Ale (2009);American Double / Imperial IPA;8.7
Dale's Pale Ale;American Pale Ale (APA);6.5
Gordon (2005);American Double / Imperial IPA;9.2
Ten Fidy Imperial Stout (2008);Russian Imperial Stout;9.5
Ten Fidy Imperial Stout (2007);Russian Imperial Stout;9.9
Old Chub (2008);Scottish Ale;8.0
Old Chub (2004);Scottish Ale;8.0
Old Chub (2003);Scottish Ale;8.0
Dale's Pale Ale (2008);American Pale Ale (APA);6.5
Dale's Pale Ale (2006);American Pale Ale (APA);6.5
Dale's Pale Ale (2004);American Pale Ale (APA);6.5
Dale's Pale Ale (2003);American Pale Ale (APA);6.5
Dale's Pale Ale (2002);American Pale Ale (APA);6.5
Leroy (2005);American Brown Ale;5.2
Gordon Beer (2006);American Double / Imperial IPA;8.7
G'KNIGHT;American Double / Imperial IPA;8.7
Ten Fidy;Russian Imperial Stout;9.9
Deviant Dale's IPA;American Double / Imperial IPA;8.0
Old Chub;Scottish Ale;8.0
Dale's Pale Ale;American Pale Ale (APA);6.5
Dale's Pale Ale;American Pale Ale (APA);6.5
Fresh Slice White IPA;American White IPA;5.5
Overgrown American Pale Ale;American Pale Ale (APA);5.5
Ozark American Pale Ale;American Pale Ale (APA);4.0
Hula Hoppie Session IPA;American IPA;4.8
Dirty Hippie Dark Wheat;American Dark Wheat Ale;5.3
Rustic Red;Irish Red Ale;5.2
Stimulator Pale Ale;American Pale Ale (APA);5.3
Old Town Ale;Kölsch;4.5
Car 21;English Bitter;4.4
Cache La Porter;American Porter;5.0
Rodeo Rye Pale Ale;American Pale Ale (APA);4.2
Outlaw IPA;American IPA;6.2
North Fork Lager;American Pale Lager;4.4
Payette Pale Ale;American Pale Ale (APA);4.8
Mutton Buster;American Brown Ale;5.5
Side Kick Kölsch;Kölsch;5.0
Fresh Cut Pilsner;American Pilsner;4.6
Summer Session Ale;American Pale Wheat Ale;5.0
Lobo Lito;Light Lager;4.0
Robert Earl Keen Honey Pils;American Pilsner;5.0
Mound Builder IPA;American IPA;6.5
Amazon Princess IPA;American IPA;6.2
Farmer's Daughter Wheat;American Pale Wheat Ale;4.2
People's Pilsner;German Pilsener;4.5
Hotbox Brown;American Brown Ale;5.5
Gold;American Blonde Ale;4.8
Black;American Black Ale;5.8
98 Problems (Cuz A Hop Ain't One);American IPA;6.5
Veteran’s Pale Ale (VPA);American Pale Ale (APA);5.0
Grapefruit IPA;American IPA;5.0
Pete's ESP Lager (1998);American Pale Lager;5.1
Pete's Wicked Summer Brew (1995);American Pale Wheat Ale;4.7
Pete's Wicked Bohemian Pilsner (1997);Czech Pilsener;4.9
Pete's Wicked Pale Ale (1997);American Pale Ale (APA);0.0
Pete's Wicked Summer Brew (2002);American Pale Wheat Ale;4.7
Pete's Wicked Summer Brew (1997);American Pale Wheat Ale;4.7
Pete's Wicked Summer Brew (1996);American Pale Wheat Ale;4.7
Sparkle;American Pale Lager;4.1
North 45 Amber Ale;American Amber / Red Ale;5.9
Horny Monk;Dubbel;6.9
Mind's Eye PA;American IPA;6.7
Camelback;American IPA;6.1
Local 5 Pale Ale;American Pale Ale (APA);5.6
Devils Head Red Ale;American Amber / Red Ale;7.3
Elephant Rock IPA;American IPA;7.000000000000001
Black Bay Milk Stout;Milk / Sweet Stout;5.0
Atom Splitter Pale Ale;American Pale Ale (APA);5.0
Hot Date Ale;Chile Beer;6.0
Masked Bandit IPA;American Black Ale;7.000000000000001
Sweet Potato Ale;Fruit / Vegetable Beer;6.0
Float Trip Ale;American Blonde Ale;4.5
Old Tom Porter;American Porter;5.5
Black Walnut Wheat;American Dark Wheat Ale;4.5
McKinney Eddy Amber Ale;American Amber / Red Ale;5.5
Missouri Mule India Pale Ale;American IPA;7.000000000000001
Blood of the Unicorn;American Amber / Red Ale;6.5
GreyBeard™ IPA;American IPA;6.9
Pisgah Pale Ale;American Pale Ale (APA);5.7
PONTO S.I.P.A.;American IPA;4.5
Chronic Ale;American Amber / Red Ale;4.9
Swami's India Pale Ale;American IPA;6.800000000000001
New Cleveland Palesner;American Pilsner;5.0
Mazzie;American Pale Ale (APA);5.4
Big Chuck Barleywine;American Barleywine;9.9
Ponderosa IPA;American IPA;0.0
Liquid Amber Ale;American Amber / Red Ale;0.0
Morning Wood Wheat (Current);American Pale Wheat Ale;5.9
Hideout Helles;Munich Helles Lager;6.9
Dead Eye Dunkel;Munich Dunkel Lager;6.0
Peacemaker Pilsner;Czech Pilsener;5.8
Over the Rail Pale Ale;American Pale Ale (APA);5.7
Pallavicini Pilsner (2009);Czech Pilsener;5.8
Morning Wood Wheat (Current);American Pale Wheat Ale;5.9
Pyramid Hefeweizen (2011);Hefeweizen;5.2
Haywire Hefeweizen (2010);Hefeweizen;5.2
Golden Fleece;Belgian Pale Ale;4.5
Smoking Mirror;American Porter;5.5
Rahr's Blonde;Munich Helles Lager;4.6
Pride of Texas Pale Ale;American Pale Ale (APA);5.8
18th Anniversary Gose;Gose;4.4
White (2015);Witbier;4.6
BLAKKR;American Black Ale;9.9
"Firemans #4 Blonde Ale (2013)";American Blonde Ale;5.1
The Sword Iron Swan Ale;English Pale Ale;5.9
Hans' Pils (2015);German Pilsener;5.3
Four Squared (2015);American Blonde Ale;6.0
"Firemans #4 Blonde Ale (2015)";American Blonde Ale;5.1
Watership Brown Ale;American Brown Ale;7.200000000000001
Gangway IPA;American IPA;6.2
Long Day Lager;Czech Pilsener;4.9
Farmer's Daughter Blonde;American Blonde Ale;5.1
Pump House IPA;American IPA;5.5
Suicide Blonde IPA;Belgian IPA;7.000000000000001
Vanilla Porter;American Porter;4.7
Honey Rye;Rye Beer;5.8
Happy Cider;Cider;5.5
Long Hammer IPA;American IPA;6.5
Long Hammer IPA;American IPA;6.5
Copper Hook (2011);American Amber / Red Ale;5.8
Nectar of the Hops;Mead;8.0
Sunshine Nectar;Mead;8.0
Black Raspberry Nectar;Mead;8.0
Blood Orange Wit;Witbier;5.0
Consilium;American Pale Ale (APA);5.0
Hammer & Sickle;Russian Imperial Stout;9.0
Redacted Rye IPA;American IPA;7.000000000000001
Elevation Triple India Pale Ale;American Double / Imperial IPA;9.9
5:00 O'Clock Afternoon Ale;American Blonde Ale;5.0
Ryeteous Rye IPA (2012);American IPA;7.000000000000001
Stout Ol' Friend;American Stout;6.4
Stout Ol' Friend (2012);American Stout;6.4
Rye Porter;American Porter;0.0
Miner's Gold;American Blonde Ale;5.0
Vienna Lager;Vienna Lager;4.6
Jessie's Garage;American Pale Ale (APA);5.6
Colorado Red Ale;American Amber / Red Ale;6.2
Miner's Gold;American Blonde Ale;0.0
Fist City;American Pale Ale (APA);5.5
A Little Crazy;Belgian Pale Ale;6.800000000000001
Rosa Hibiscus Ale;Herbed / Spiced Beer;5.8
Fistmas Ale;Herbed / Spiced Beer;6.1
Oktoberfest Revolution;Märzen / Oktoberfest;5.7
Eugene Porter;American Porter;6.800000000000001
Anti-Hero IPA;American IPA;6.5
Bottom Up Belgian Wit;Witbier;5.0
Hustle;American Amber / Red Ale;5.7
Pure Fury;American Pale Ale (APA);5.5
Dad;American Amber / Red Ale;6.0
Panther;American Porter;5.8
Franz;Märzen / Oktoberfest;5.2
Zen;American Pale Ale (APA);4.3
Truth;American IPA;7.200000000000001
Cougar;American Blonde Ale;4.8
Smooth Operator;Cream Ale;3.8
Gose;Gose;3.5000000000000004
Maine Island Trail Ale;American Pale Ale (APA);4.3
River North White Ale;Witbier;5.0
River North Ale;American Amber / Red Ale;5.0
Lil SIPA;American IPA;5.0
Hop Bomber Rye Pale Ale;American Pale Ale (APA);5.5
Jah Mon;American IPA;5.0
Oktoberfest;Märzen / Oktoberfest;6.2
Headless Wylie;Pumpkin Ale;8.0
Dayman IPA;American IPA;5.0
All Aboard! Anniversary Stout;Oatmeal Stout;7.1
Hop Lace;American White IPA;6.2
OH-PA Session Pale Ale;American Pale Ale (APA);4.8
Patrick's Poison;American Amber / Red Ale;8.0
Rudolph's Red;American Amber / Red Ale;8.1
Babbling Blonde;American Blonde Ale;5.3
Maxwell's Scottish Ale;Scottish Ale;5.1
Grateful White;Witbier;6.1
RT Lager;American Amber / Red Lager;5.5
Old Wylie's IPA;American IPA;6.2
Hala Kahiki Pineapple Beer;Fruit / Vegetable Beer;4.8
Track 1 Amber Lager;American Amber / Red Lager;4.5
Pine Knob Pilsner;Czech Pilsener;5.3
Cal and Co. Black Cherry Porter;American Porter;0.0
Lazy Daze Lager;American Adjunct Lager;5.5
Rochester Red Ale;American Amber / Red Ale;5.9
Milkshake Stout;Milk / Sweet Stout;5.0
Cornerstone IPA;American IPA;7.000000000000001
Lazy Daze Lager;American Adjunct Lager;5.5
Rogue American Amber Ale;American Amber / Red Ale;5.1
12th Round;American Strong Ale;7.6
RoughTail IPA;American IPA;7.000000000000001
Polar Night Stout;American Stout;8.0
Sundown;Saison / Farmhouse Ale;7.1
Sanctified;Belgian Strong Pale Ale;9.9
Fear of a Brett Planet;American Pale Ale (APA);5.1
Original Slacker Ale;English Brown Ale;5.6
Alpha Blackback;American Black Ale;7.200000000000001
Kiss Off IPA;American IPA;6.3
Dog Days Summer Ale;Kölsch;4.5
1881 California Red;American Amber / Red Ale;5.6
CAPT Black IPA;American Black Ale;7.3
Ruhstaller's Gilt Edge Lager Beer;American Amber / Red Lager;4.8
CAPT Black IPA;American Black Ale;7.3
1881 California Red Ale;American Amber / Red Ale;5.6
Saint Archer White Ale;Witbier;5.0
Saint Archer IPA;American IPA;6.800000000000001
Saint Archer Pale Ale;American Pale Ale (APA);5.2
Saint Archer Blonde;Kölsch;4.8
Sex Panther;American Porter;6.9
Winter Warmer (Vault Series);Winter Warmer;9.5
Count Hopula (Vault Series);American Double / Imperial IPA;9.1
Oktoberfest;Märzen / Oktoberfest;5.5
SunSpot Golden Ale;American Blonde Ale;5.0
I.W.A. (2011);American Pale Wheat Ale;6.0
Supermonk I.P.A.;Belgian IPA;6.5
Epicenter Amber Ale;American Amber / Red Ale;5.5
SanTan HefeWeizen;Hefeweizen;5.0
Hop Shock IPA;American IPA;7.000000000000001
Sex Panther (2014);American Porter;6.9
Devil’s Ale;American Pale Ale (APA);5.5
Rail Slide Imperial Spiced Ale;Herbed / Spiced Beer;8.1
Mr. Pineapple;Fruit / Vegetable Beer;5.0
American Idiot Ale (2012);American Pale Ale (APA);5.5
Hop Shock IPA (2010);American IPA;7.000000000000001
SanTan HefeWeizen (2010);Hefeweizen;5.0
Devil’s Ale (2010);American Pale Ale (APA);5.5
Epicenter Amber Ale (2010);American Amber / Red Ale;5.5
Sanitas Saison Ale;Saison / Farmhouse Ale;5.8
Sanitas Black IPA;American Black Ale;6.800000000000001
Giant DIPA;American Double / Imperial IPA;8.9
Dread Brown Ale;American Brown Ale;5.4
Casinos IPA;English India Pale Ale (IPA);7.000000000000001
Saison 88;Saison / Farmhouse Ale;5.5
Black IPA;American Black Ale;7.1
Santa Fe Irish Red Ale;Irish Red Ale;4.5
Santa Fe Oktoberfest;Märzen / Oktoberfest;0.0
Imperial Java Stout;Russian Imperial Stout;8.0
Freestyle Pilsner;German Pilsener;5.5
Happy Camper IPA;American IPA;6.6000000000000005
Oval Beach Blonde Ale;American Blonde Ale;5.0
Oak Aged Cider;Cider;6.5
Ginger Cider;Cider;6.5
Schilling Hard Cider;Cider;6.5
Schlafly Yakima Wheat Ale;American Pale Wheat Ale;5.0
Schlafly Black Lager;Schwarzbier;5.0
Schlafly IPA;American IPA;4.5
Schlafly American Brown Ale;American Brown Ale;5.0
Schlafly Hefeweizen;Hefeweizen;4.1
Schlafly Summer Lager;Munich Helles Lager;4.5
Sea Dog Wild Blueberry Wheat Ale;Fruit / Vegetable Beer;4.7
Blur India Pale Ale;American IPA;7.400000000000001
Dry Cider;Cider;6.5
Dry Hard Cider;Cider;6.5
Frankenlou's IPA;American IPA;7.000000000000001
Becky's Black Cat Porter;American Porter;7.000000000000001
Seventh Son of a Seventh Son;American Strong Ale;7.7
Stone Fort Brown Ale;English Brown Ale;5.3
Seventh Son Hopped Red Ale;American Amber / Red Ale;7.7
Humulus Nimbus Super Pale Ale;American Pale Ale (APA);6.0
Golden Ratio IPA;American IPA;7.000000000000001
Black Hop IPA;American Black Ale;6.800000000000001
Archer's Ale (2004);English Pale Ale;5.0
Monkey Fist IPA;American IPA;6.9
Shipyard Summer Ale;American Pale Wheat Ale;5.1
Pumpkinhead Ale;Pumpkin Ale;4.7
Shipyard Export;American Blonde Ale;5.1
Nooner;German Pilsener;5.2
Torpedo;American IPA;7.200000000000001
Yonder Bock;Maibock / Helles Bock;6.0
CANfusion Rye Bock;Rye Beer;6.0
Sierra Nevada Pale Ale;American Pale Ale (APA);5.6
Old Chico Crystal Wheat;American Pale Wheat Ale;4.8
Summerfest;Czech Pilsener;5.0
Torpedo;American IPA;7.200000000000001
Sierra Nevada Pale Ale;American Pale Ale (APA);5.6
Sietsema Red Label;Cider;6.9
Bear Ass Brown;American Brown Ale;4.2
Red Mountain Ale;American Amber / Red Ale;6.0
Ice Pick Ale;American IPA;6.800000000000001
4Beans;Baltic Porter;10.0
Jammer;Gose;4.2
Abigale;Belgian Pale Ale;8.0
Rad;Fruit / Vegetable Beer;3.2
Bengali;American IPA;6.5
Sensi Harvest;American Pale Ale (APA);4.7
Hi-Res;American Double / Imperial IPA;9.9
Global Warmer;American Strong Ale;7.000000000000001
Autumnation (2013);American IPA;6.7
The Crisp;German Pilsener;5.4
Sweet Action;Cream Ale;5.2
Righteous Ale;Rye Beer;6.3
Bengali Tiger;American IPA;6.4
3Beans;Baltic Porter;9.9
Brownstone;American Brown Ale;5.9
Apollo;American Pale Wheat Ale;5.2
Harbinger;Saison / Farmhouse Ale;4.9
Resin;American Double / Imperial IPA;9.1
Diesel;American Stout;6.3
Autumnation (2011-12) (2011);Pumpkin Ale;6.0
The Crisp (2011);German Pilsener;5.4
Sweet Action (2011);Cream Ale;5.2
Righteous Ale (2011);Rye Beer;6.3
Bengali Tiger (2011);American IPA;6.4
Rudie Session IPA;American IPA;4.5
Taster's Choice;Doppelbock;7.400000000000001
Modus Hoperandi;American IPA;6.800000000000001
Estival Cream Stout;American Stout;5.8
Vernal Minthe Stout;American Stout;5.8
Hibernal Vinifera Stout;Foreign / Export Stout;8.0
Autumnal Molé Stout;American Stout;0.0
Mexican Logger;American Pale Lager;4.2
True Blonde Ale;American Blonde Ale;5.3
Euphoria Pale Ale;American Pale Ale (APA);6.1
ESB Special Ale;Extra Special / Strong Bitter (ESB);5.7
Modus Hoperandi;American IPA;6.800000000000001
Iron Butt Red Ale;American Amber / Red Ale;5.8
Initial Point India Pale Ale;American IPA;7.1
Monkey Dancing On A Razor Blade;Belgian IPA;8.5
Tripel Deke;Tripel;8.2
Urban Wilderness Pale Ale;English Pale Ale;4.9
Homefront IPA;American IPA;6.0
Sly Fox Christmas Ale 2013;Winter Warmer;5.5
Grisette;Grisette;5.6
360° India Pale Ale;American IPA;6.2
Helles Golden Lager;Munich Helles Lager;4.9
Sly Fox Christmas Ale 2012 (2012);Winter Warmer;5.5
Odyssey Imperial IPA;American Double / Imperial IPA;8.4
Oktoberfest Lager;Märzen / Oktoberfest;5.8
113 IPA;American IPA;7.000000000000001
Dunkel Lager;Munich Dunkel Lager;5.3
Royal Weisse Ale;Hefeweizen;5.6
Pikeland Pils;German Pilsener;4.9
Phoenix Pale Ale;American Pale Ale (APA);5.1
Rule G IPA;American IPA;7.000000000000001
Murphy's Law;American Amber / Red Ale;5.8
Alter Ego;Saison / Farmhouse Ale;6.2
Monarch Pilsner;American Pilsner;5.0
Snow King Pale Ale;American Pale Ale (APA);6.0
Zonker Stout;Foreign / Export Stout;5.4
OB-1 Organic Ale;English Brown Ale;5.0
Snake River Lager;Vienna Lager;5.0
Snake River Pale Ale;American Pale Ale (APA);5.2
Pako’s EyePA;American IPA;6.800000000000001
Thanksgiving Ale;Kölsch;5.0
Double Dagger Imperial IPA;American Double / Imperial IPA;9.2
Dagger Falls IPA;American IPA;6.3
Dagger Falls IPA;American IPA;6.3
Socktoberfest;Märzen / Oktoberfest;6.0
Hopnoxious Imperial IPA;American Double / Imperial IPA;7.9
Barrel Aged Seven Devils Imperial Stout;American Double / Imperial Stout;9.9
Boise Co-Op Two Score Ale;Saison / Farmhouse Ale;5.5
Sockeye Belgian Style Summer Ale;Witbier;5.0
Sockeye Maibock;Maibock / Helles Bock;6.4
Old Devil's Tooth;American Barleywine;9.9
Galena Golden;American Blonde Ale;4.3
Hell-Diver Pale Ale;American Pale Ale (APA);5.2
Woolybugger Wheat;American Pale Wheat Ale;4.6
Power House Porter;American Porter;5.7
Winterfest;American Strong Ale;8.4
Dagger Falls IPA;American IPA;6.3
LuckenBock;Bock;7.000000000000001
Texas Pale Ale (TPA);American IPA;5.5
6 String Saison;Saison / Farmhouse Ale;8.0
Kol' Beer;Kölsch;5.0
Montauk Light;Light Lager;3.5000000000000004
Na Zdraví Pilsner;Czech Pilsener;4.8
Nice Rack IPA;American IPA;5.5
2014 IPA Cicada Series;American IPA;7.5
Sinister Minister Black IPA;American IPA;7.7
Jack the Sipper;Extra Special / Strong Bitter (ESB);5.3
Devil's Harvest Extra Pale Ale;American Pale Ale (APA);5.8
Suzy B Dirty Blonde Ale;American Blonde Ale;5.0
Mississippi Fire Ant;American Amber / Red Ale;8.0
Hipster Breakfast;Oatmeal Stout;5.8
Suzy B Dirty Blonde Ale;American Blonde Ale;5.0
Devil's Harvest Extra Pale Ale;American Pale Ale (APA);5.8
Pine Belt Pale Ale;American Pale Ale (APA);6.5
Walloon;Saison / Farmhouse Ale;5.5
Le Mort Vivant;Bière de Garde;6.9
Red Cockaded Ale;American Double / Imperial IPA;8.5
Valkyrie Double IPA;American Double / Imperial IPA;9.2
Red Cockaded Ale (2013);American Double / Imperial IPA;8.5
Old Potentate;Old Ale;7.200000000000001
Bombshell Blonde;American Blonde Ale;5.0
PRO-AM (2012) (2012);American Double / Imperial IPA;9.9
Walloon (2014);Saison / Farmhouse Ale;5.5
Le Mort Vivant (2011);Bière de Garde;6.9
Buried Hatchet Stout;Foreign / Export Stout;8.3
Pine Belt Pale Ale;American Pale Ale (APA);6.5
Bombshell Blonde;American Blonde Ale;5.0
Baby Daddy Session IPA;American IPA;4.7
Hopluia (2004);English India Pale Ale (IPA);0.0
Ball & Chain (2014);American Pale Ale (APA);5.8
Bitter Biker Double IPA;American Double / Imperial IPA;9.6
God Damn Pigeon Porter;American Porter;8.2
Working for the Weekend;American Double / Imperial IPA;7.9
Angry Adam;American Amber / Red Ale;6.0
Freedom Fries;American Stout;5.5
Bitter Biker Double IPA;American Double / Imperial IPA;9.6
Ghost Bike Pale Ale;American Pale Ale (APA);7.3
Spiteful IPA;American IPA;6.2
Alley Time;American Pale Ale (APA);6.0
Fat Badger;Irish Red Ale;5.8
In the Weeds;American Pale Wheat Ale;5.5
Special Amber;Vienna Lager;5.0
Special Amber;Vienna Lager;5.0
Seven Gates Pale Ale;American Pale Ale (APA);5.6
Gunga Din;Cider;5.2
Starr Pils;German Pilsener;4.2
Northern Lights India Pale Ale;American IPA;6.5
Festie;Märzen / Oktoberfest;4.8
Northern Lights India Pale Ale;American IPA;6.5
Third Eye Enlightened Pale Ale;American Pale Ale (APA);6.5
Colorado Kölsch;Kölsch;4.9
Steam Engine Lager;American Amber / Red Lager;5.7
